"AnnotatedElementUtils.java:316"$1$"	 * Get the first annotation of the specified {@code annotationType} within"
"AnnotatedElementUtils.java:317"$1$"	 * the annotation hierarchy <em>above</em> the supplied {@code element},"
"AnnotatedElementUtils.java:318"$0$"	 * merge that annotation's attributes with <em>matching</em> attributes from"
"AnnotatedElementUtils.java:319"$0$"	 * annotations in lower levels of the annotation hierarchy, and synthesize"
"AnnotatedElementUtils.java:320"$1$"	 * the result back into an annotation of the specified {@code annotationType}."
"AnnotatedElementUtils.java:321"$1$"	 * <p>{@link AliasFor @AliasFor} semantics are fully supported, both"
"AnnotatedElementUtils.java:322"$0$"	 * within a single annotation and within the annotation hierarchy."
"AnnotatedElementUtils.java:323"$0$"	 * @param element the annotated element"
"AnnotatedElementUtils.java:324"$0$"	 * @param annotationType the annotation type to find"
"AnnotatedElementUtils.java:325"$1$"	 * @return the merged, synthesized {@code Annotation}, or {@code null} if not found"
"AnnotatedElementUtils.java:326"$0$"	 * @since 4.2"
"AnnotatedElementUtils.java:327"$0$"	 * @see #findMergedAnnotation(AnnotatedElement, Class)"
"AnnotatedElementUtils.java:328"$0$"	 */"
"AnnotatedElementUtils.java:329"$0$"	@Nullable"
"AnnotatedElementUtils.java:330"$1$"	public static <A extends Annotation> A getMergedAnnotation(AnnotatedElement element, Class<A> annotationType) {"
"AnnotatedElementUtils.java:331"$0$"		// Shortcut: directly present on the element, with no merging needed?"
"AnnotatedElementUtils.java:332"$1$"		if (AnnotationFilter.PLAIN.matches(annotationType) ||"
"AnnotatedElementUtils.java:333"$1$"				AnnotationsScanner.hasPlainJavaAnnotationsOnly(element)) {"
"AnnotatedElementUtils.java:334"$1$"			return element.getDeclaredAnnotation(annotationType);"
"AnnotatedElementUtils.java:335"$1$"		}"
"AnnotatedElementUtils.java:336"$0$"		// Exhaustive retrieval of merged annotations..."
"AnnotatedElementUtils.java:337"$0$"		return getAnnotations(element)"
"AnnotatedElementUtils.java:338"$0$"				.get(annotationType, null, MergedAnnotationSelectors.firstDirectlyDeclared())"
"AnnotatedElementUtils.java:339"$0$"				.synthesize(MergedAnnotation::isPresent).orElse(null);"
"AnnotatedElementUtils.java:340"$0$"	}"
"AnnotatedElementUtils.java:341"$0$""
"AnnotatedElementUtils.java:342"$0$"	/**"
"AnnotatedElementUtils.java:343"$1$"	 * Get <strong>all</strong> annotations of the specified {@code annotationType}"
"AnnotatedElementUtils.java:344"$1$"	 * within the annotation hierarchy <em>above</em> the supplied {@code element};"
"AnnotatedElementUtils.java:345"$0$"	 * and for each annotation found, merge that annotation's attributes with"
"AnnotatedElementUtils.java:346"$0$"	 * <em>matching</em> attributes from annotations in lower levels of the annotation"
"AnnotatedElementUtils.java:347"$0$"	 * hierarchy and synthesize the results back into an annotation of the specified"
"AnnotatedElementUtils.java:348"$1$"	 * {@code annotationType}."
"AnnotatedElementUtils.java:349"$1$"	 * <p>{@link AliasFor @AliasFor} semantics are fully supported, both within a"
"AnnotatedElementUtils.java:350"$0$"	 * single annotation and within annotation hierarchies."
"AnnotatedElementUtils.java:351"$0$"	 * <p>This method follows <em>get semantics</em> as described in the"
"AnnotatedElementUtils.java:352"$1$"	 * {@linkplain AnnotatedElementUtils class-level javadoc}."
"AnnotatedElementUtils.java:353"$1$"	 * @param element the annotated element (never {@code null})"
"AnnotatedElementUtils.java:354"$1$"	 * @param annotationType the annotation type to find (never {@code null})"
"AnnotatedElementUtils.java:355"$1$"	 * @return the set of all merged, synthesized {@code Annotations} found,"
"AnnotatedElementUtils.java:356"$0$"	 * or an empty set if none were found"
"AnnotatedElementUtils.java:357"$0$"	 * @since 4.3"
"AnnotatedElementUtils.java:358"$0$"	 * @see #getMergedAnnotation(AnnotatedElement, Class)"
"AnnotatedElementUtils.java:359"$0$"	 * @see #getAllAnnotationAttributes(AnnotatedElement, String)"
"AnnotatedElementUtils.java:360"$0$"	 * @see #findAllMergedAnnotations(AnnotatedElement, Class)"
"AnnotatedElementUtils.java:361"$0$"	 */"
"AnnotatedElementUtils.java:362"$0$"	public static <A extends Annotation> Set<A> getAllMergedAnnotations("
"AnnotatedElementUtils.java:363"$1$"			AnnotatedElement element, Class<A> annotationType) {"
"AnnotatedElementUtils.java:364"$1$""
"AnnotatedElementUtils.java:365"$1$"		return getAnnotations(element).stream(annotationType)"
"AnnotatedElementUtils.java:366"$1$"				.collect(MergedAnnotationCollectors.toAnnotationSet());"
"AnnotatedElementUtils.java:367"$1$"	}"
"AnnotatedElementUtils.java:368"$0$""
"AnnotatedElementUtils.java:369"$0$"	/**"
"AnnotatedElementUtils.java:370"$1$"	 * Get <strong>all</strong> annotations of the specified {@code annotationTypes}"
"AnnotatedElementUtils.java:371"$1$"	 * within the annotation hierarchy <em>above</em> the supplied {@code element};"
"AnnotatedElementUtils.java:372"$0$"	 * and for each annotation found, merge that annotation's attributes with"
"AnnotatedElementUtils.java:373"$0$"	 * <em>matching</em> attributes from annotations in lower levels of the"
"AnnotatedElementUtils.java:374"$0$"	 * annotation hierarchy and synthesize the results back into an annotation"
"AnnotatedElementUtils.java:375"$1$"	 * of the corresponding {@code annotationType}."
"AnnotatedElementUtils.java:376"$1$"	 * <p>{@link AliasFor @AliasFor} semantics are fully supported, both within a"
"AnnotatedElementUtils.java:377"$0$"	 * single annotation and within annotation hierarchies."
"AnnotatedElementUtils.java:378"$0$"	 * <p>This method follows <em>get semantics</em> as described in the"
"AnnotatedElementUtils.java:379"$1$"	 * {@linkplain AnnotatedElementUtils class-level javadoc}."
"AnnotatedElementUtils.java:380"$1$"	 * @param element the annotated element (never {@code null})"
"AnnotatedElementUtils.java:381"$0$"	 * @param annotationTypes the annotation types to find"
"AnnotatedElementUtils.java:382"$1$"	 * @return the set of all merged, synthesized {@code Annotations} found,"
"AnnotatedElementUtils.java:383"$0$"	 * or an empty set if none were found"
"AnnotatedElementUtils.java:384"$0$"	 * @since 5.1"
"AnnotatedElementUtils.java:385"$0$"	 * @see #getAllMergedAnnotations(AnnotatedElement, Class)"
"AnnotatedElementUtils.java:386"$0$"	 */"
"AnnotatedElementUtils.java:387"$0$"	public static Set<Annotation> getAllMergedAnnotations(AnnotatedElement element,"
"AnnotatedElementUtils.java:388"$1$"			Set<Class<? extends Annotation>> annotationTypes) {"
"AnnotatedElementUtils.java:389"$1$""
"AnnotatedElementUtils.java:390"$1$"		return getAnnotations(element).stream()"
"AnnotatedElementUtils.java:391"$1$"				.filter(MergedAnnotationPredicates.typeIn(annotationTypes))"
"AnnotatedElementUtils.java:392"$1$"				.collect(MergedAnnotationCollectors.toAnnotationSet());"
"AnnotatedElementUtils.java:393"$1$"	}"
"AnnotatedElementUtils.java:394"$0$""
"AnnotatedElementUtils.java:395"$0$"	/**"
"AnnotatedElementUtils.java:396"$1$"	 * Get all <em>repeatable annotations</em> of the specified {@code annotationType}"
"AnnotatedElementUtils.java:397"$1$"	 * within the annotation hierarchy <em>above</em> the supplied {@code element};"
"AnnotatedElementUtils.java:398"$0$"	 * and for each annotation found, merge that annotation's attributes with"
"AnnotatedElementUtils.java:399"$0$"	 * <em>matching</em> attributes from annotations in lower levels of the annotation"
"AnnotatedElementUtils.java:400"$0$"	 * hierarchy and synthesize the results back into an annotation of the specified"
"AnnotatedElementUtils.java:401"$1$"	 * {@code annotationType}."
"AnnotatedElementUtils.java:402"$0$"	 * <p>The container type that holds the repeatable annotations will be looked up"
"AnnotatedElementUtils.java:403"$1$"	 * via {@link java.lang.annotation.Repeatable}."
"AnnotatedElementUtils.java:404"$1$"	 * <p>{@link AliasFor @AliasFor} semantics are fully supported, both within a"
"AnnotatedElementUtils.java:405"$0$"	 * single annotation and within annotation hierarchies."
"AnnotatedElementUtils.java:406"$0$"	 * <p>This method follows <em>get semantics</em> as described in the"
"AnnotatedElementUtils.java:407"$1$"	 * {@linkplain AnnotatedElementUtils class-level javadoc}."
"AnnotatedElementUtils.java:408"$1$"	 * @param element the annotated element (never {@code null})"
"AnnotatedElementUtils.java:409"$1$"	 * @param annotationType the annotation type to find (never {@code null})"
"AnnotatedElementUtils.java:410"$1$"	 * @return the set of all merged repeatable {@code Annotations} found,"
"AnnotatedElementUtils.java:411"$0$"	 * or an empty set if none were found"
"AnnotatedElementUtils.java:412"$1$"	 * @throws IllegalArgumentException if the {@code element} or {@code annotationType}"
"AnnotatedElementUtils.java:413"$1$"	 * is {@code null}, or if the container type cannot be resolved"
"AnnotatedElementUtils.java:414"$0$"	 * @since 4.3"
"AnnotatedElementUtils.java:415"$0$"	 * @see #getMergedAnnotation(AnnotatedElement, Class)"
"AnnotatedElementUtils.java:416"$0$"	 * @see #getAllMergedAnnotations(AnnotatedElement, Class)"
"AnnotatedElementUtils.java:417"$0$"	 * @see #getMergedRepeatableAnnotations(AnnotatedElement, Class, Class)"
"AnnotatedElementUtils.java:418"$0$"	 */"
"AnnotatedElementUtils.java:419"$0$"	public static <A extends Annotation> Set<A> getMergedRepeatableAnnotations("
"AnnotatedElementUtils.java:420"$1$"			AnnotatedElement element, Class<A> annotationType) {"
"AnnotatedElementUtils.java:421"$1$""
"AnnotatedElementUtils.java:422"$1$"		return getMergedRepeatableAnnotations(element, annotationType, null);"
"AnnotatedElementUtils.java:423"$1$"	}"
"AnnotatedElementUtils.java:424"$0$""
"AnnotatedElementUtils.java:425"$0$"	/**"
"AnnotatedElementUtils.java:426"$1$"	 * Get all <em>repeatable annotations</em> of the specified {@code annotationType}"
"AnnotatedElementUtils.java:427"$1$"	 * within the annotation hierarchy <em>above</em> the supplied {@code element};"
"AnnotatedElementUtils.java:428"$0$"	 * and for each annotation found, merge that annotation's attributes with"
"AnnotatedElementUtils.java:429"$0$"	 * <em>matching</em> attributes from annotations in lower levels of the annotation"
"AnnotatedElementUtils.java:430"$0$"	 * hierarchy and synthesize the results back into an annotation of the specified"
"AnnotatedElementUtils.java:431"$1$"	 * {@code annotationType}."
"AnnotatedElementUtils.java:432"$1$"	 * <p>{@link AliasFor @AliasFor} semantics are fully supported, both within a"
"AnnotatedElementUtils.java:433"$0$"	 * single annotation and within annotation hierarchies."
"AnnotatedElementUtils.java:434"$0$"	 * <p>This method follows <em>get semantics</em> as described in the"
"AnnotatedElementUtils.java:435"$1$"	 * {@linkplain AnnotatedElementUtils class-level javadoc}."
"AnnotatedElementUtils.java:436"$1$"	 * @param element the annotated element (never {@code null})"
"AnnotatedElementUtils.java:437"$1$"	 * @param annotationType the annotation type to find (never {@code null})"
"AnnotatedElementUtils.java:438"$0$"	 * @param containerType the type of the container that holds the annotations;"
"AnnotatedElementUtils.java:439"$1$"	 * may be {@code null} if the container type should be looked up via"
"AnnotatedElementUtils.java:440"$1$"	 * {@link java.lang.annotation.Repeatable}"
"AnnotatedElementUtils.java:441"$1$"	 * @return the set of all merged repeatable {@code Annotations} found,"
"AnnotatedElementUtils.java:442"$0$"	 * or an empty set if none were found"
"AnnotatedElementUtils.java:443"$1$"	 * @throws IllegalArgumentException if the {@code element} or {@code annotationType}"
"AnnotatedElementUtils.java:444"$1$"	 * is {@code null}, or if the container type cannot be resolved"
"AnnotatedElementUtils.java:445"$1$"	 * @throws AnnotationConfigurationException if the supplied {@code containerType}"
"AnnotatedElementUtils.java:446"$1$"	 * is not a valid container annotation for the supplied {@code annotationType}"
"AnnotatedElementUtils.java:447"$0$"	 * @since 4.3"
"AnnotatedElementUtils.java:448"$0$"	 * @see #getMergedAnnotation(AnnotatedElement, Class)"
"AnnotatedElementUtils.java:449"$0$"	 * @see #getAllMergedAnnotations(AnnotatedElement, Class)"
"AnnotatedElementUtils.java:450"$0$"	 */"
"AnnotatedElementUtils.java:451"$0$"	public static <A extends Annotation> Set<A> getMergedRepeatableAnnotations("
"AnnotatedElementUtils.java:452"$0$"			AnnotatedElement element, Class<A> annotationType,"
"AnnotatedElementUtils.java:453"$1$"			@Nullable Class<? extends Annotation> containerType) {"
"AnnotatedElementUtils.java:454"$1$""
"AnnotatedElementUtils.java:455"$1$"		return getRepeatableAnnotations(element, containerType, annotationType)"
"AnnotatedElementUtils.java:456"$1$"				.stream(annotationType)"
"AnnotatedElementUtils.java:457"$1$"				.collect(MergedAnnotationCollectors.toAnnotationSet());"
"AnnotatedElementUtils.java:458"$1$"	}"
"AnnotatedElementUtils.java:459"$0$""
"AnnotatedElementUtils.java:460"$0$"	/**"
"AnnotatedElementUtils.java:461"$0$"	 * Get the annotation attributes of <strong>all</strong> annotations of the specified"
"AnnotatedElementUtils.java:462"$1$"	 * {@code annotationName} in the annotation hierarchy above the supplied"
"AnnotatedElementUtils.java:463"$1$"	 * {@link AnnotatedElement} and store the results in a {@link MultiValueMap}."
"AnnotatedElementUtils.java:464"$1$"	 * <p>Note: in contrast to {@link #getMergedAnnotationAttributes(AnnotatedElement, String)},"
"AnnotatedElementUtils.java:465"$0$"	 * this method does <em>not</em> support attribute overrides."
"AnnotatedElementUtils.java:466"$0$"	 * <p>This method follows <em>get semantics</em> as described in the"
"AnnotatedElementUtils.java:467"$1$"	 * {@linkplain AnnotatedElementUtils class-level javadoc}."
"AnnotatedElementUtils.java:468"$0$"	 * @param element the annotated element"
"AnnotatedElementUtils.java:469"$0$"	 * @param annotationName the fully qualified class name of the annotation type to find"
"AnnotatedElementUtils.java:470"$1$"	 * @return a {@link MultiValueMap} keyed by attribute name, containing the annotation"
"AnnotatedElementUtils.java:471"$1$"	 * attributes from all annotations found, or {@code null} if not found"
"AnnotatedElementUtils.java:472"$0$"	 * @see #getAllAnnotationAttributes(AnnotatedElement, String, boolean, boolean)"
"AnnotatedElementUtils.java:473"$0$"	 */"
"AnnotatedElementUtils.java:474"$0$"	@Nullable"
"AnnotatedElementUtils.java:475"$0$"	public static MultiValueMap<String, Object> getAllAnnotationAttributes("
"AnnotatedElementUtils.java:476"$1$"			AnnotatedElement element, String annotationName) {"
"AnnotatedElementUtils.java:477"$1$""
"AnnotatedElementUtils.java:478"$1$"		return getAllAnnotationAttributes(element, annotationName, false, false);"
"AnnotatedElementUtils.java:479"$1$"	}"
"AnnotatedElementUtils.java:480"$0$""
"AnnotatedElementUtils.java:481"$0$"	/**"
"AnnotatedElementUtils.java:482"$0$"	 * Get the annotation attributes of <strong>all</strong> annotations of"
"AnnotatedElementUtils.java:483"$1$"	 * the specified {@code annotationName} in the annotation hierarchy above"
"AnnotatedElementUtils.java:484"$1$"	 * the supplied {@link AnnotatedElement} and store the results in a"
"AnnotatedElementUtils.java:485"$1$"	 * {@link MultiValueMap}."
"AnnotatedElementUtils.java:486"$1$"	 * <p>Note: in contrast to {@link #getMergedAnnotationAttributes(AnnotatedElement, String)},"
"AnnotatedElementUtils.java:487"$0$"	 * this method does <em>not</em> support attribute overrides."
"AnnotatedElementUtils.java:488"$0$"	 * <p>This method follows <em>get semantics</em> as described in the"
"AnnotatedElementUtils.java:489"$1$"	 * {@linkplain AnnotatedElementUtils class-level javadoc}."
"AnnotatedElementUtils.java:490"$0$"	 * @param element the annotated element"
"AnnotatedElementUtils.java:491"$0$"	 * @param annotationName the fully qualified class name of the annotation type to find"
"AnnotatedElementUtils.java:492"$0$"	 * @param classValuesAsString whether to convert Class references into Strings or to"
"AnnotatedElementUtils.java:493"$0$"	 * preserve them as Class references"
"AnnotatedElementUtils.java:494"$0$"	 * @param nestedAnnotationsAsMap whether to convert nested Annotation instances into"
